Country,Country_Code,Region,Income_Group,Year,Internet_Usage_Pct,Household_Internet_Access_Pct,Smartphone_Adoption_Pct,Mobile_Subscriptions_per_100,Fixed_Broadband_per_100,Avg_Fixed_Download_Speed_Mbps,Avg_Mobile_Download_Speed_Mbps,Network_Coverage_4G_Pct,Availability_5G_Pct,Broadband_Monthly_Cost_USD,Mobile_Data_Cost_per_GB_USD,Connectivity_Cost_Pct_Income,Digital_Literacy_Pct,Urbanization_Pct,Population_Millions
Malawi,MWI,Sub-Saharan Africa,Low Income,2023,28.33,31.68,41.44,85.68,8.53,34.58,27.41,48.5,1.29,44.35,3.91,8.37,70.15,22.72,21.22
Malawi,MWI,Sub-Saharan Africa,Low Income,2024,30.67,32.57,39.57,90.97,10.14,36.79,28.68,49.82,1.91,42.98,3.72,8.13,70.37,22.97,21.38
Malawi,MWI,Sub-Saharan Africa,Low Income,2025,31.45,34.92,40.54,91.4,10.01,38.08,26.97,51.32,2.78,41.82,3.57,7.56,70.63,23.3,21.54
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2018,60.93,48.75,59.85,99.88,18.16,41.73,32.23,63.98,0.0,29.85,1.59,7.19,75.83,55.12,13.4
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2019,61.67,50.81,59.77,100.5,18.82,45.47,35.27,64.24,0.0,29.76,1.47,6.99,75.86,55.4,13.51
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2020,64.32,53.6,62.71,102.28,19.76,45.55,37.07,65.81,0.0,27.02,1.58,6.8,76.29,55.83,13.61
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2021,64.23,53.14,63.68,104.52,20.15,48.57,41.01,67.53,1.03,26.81,1.43,6.32,76.62,56.03,13.72
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2022,67.03,,64.13,107.25,20.91,57.01,44.33,67.67,3.4,26.66,1.31,6.49,76.56,56.34,13.83
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2023,67.73,57.56,67.58,108.38,20.6,57.83,44.13,69.03,7.28,24.62,1.31,6.37,76.78,56.64,13.94
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2024,70.24,57.76,71.05,108.93,21.64,61.68,47.49,70.27,9.74,25.47,1.35,6.11,76.95,56.87,14.04
Benin,BEN,Sub-Saharan Africa,Lower-Middle Income,2025,72.74,59.11,70.9,110.06,22.57,68.56,51.41,70.96,11.64,25.73,1.13,5.9,77.36,57.25,14.15
Togo,TGO,Sub-Saharan Africa,Low Income,2018,13.22,15.95,38.16,45.89,0.58,4.16,24.45,59.33,0.0,31.74,3.9,11.04,67.27,39.83,8.8
Togo,TGO,Sub-Saharan Africa,Low Income,2019,12.4,16.75,38.15,45.49,2.47,10.98,24.07,61.79,0.0,31.85,3.91,10.87,67.48,40.25,8.87
Togo,TGO,Sub-Saharan Africa,Low Income,2020,15.56,18.9,39.17,49.86,2.25,7.78,26.49,61.34,0.0,30.99,3.67,10.42,67.64,40.39,8.94
Togo,TGO,Sub-Saharan Africa,Low Income,2021,17.23,22.01,41.63,49.9,2.52,7.29,30.3,63.87,0.0,29.98,3.41,9.95,67.75,40.58,9.01
Togo,TGO,Sub-Saharan Africa,Low Income,2022,18.88,22.84,43.02,50.19,3.39,9.05,31.82,65.26,0.0,30.18,3.33,9.87,,41.03,9.08
Togo,TGO,Sub-Saharan Africa,Low Income,2023,20.65,25.28,44.61,50.92,3.78,7.39,29.61,65.81,0.6,29.28,3.31,9.37,68.22,41.45,9.15
Togo,TGO,Sub-Saharan Africa,Low Income,2024,22.41,25.51,46.57,55.18,4.13,10.34,32.24,66.74,2.48,27.25,3.05,9.51,68.35,41.74,9.22
Togo,TGO,Sub-Saharan Africa,Low Income,2025,23.04,28.73,48.29,58.68,5.14,10.79,33.48,66.29,3.09,27.24,2.8,8.95,68.49,42.04,9.29
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2018,16.9,18.68,21.32,73.77,5.58,10.58,7.21,35.34,0.0,63.51,3.97,17.13,62.64,31.52,8.6
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2019,19.22,19.88,24.54,75.63,6.47,14.66,7.51,35.81,0.0,61.18,3.75,16.37,62.93,31.8,8.67
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2020,19.85,22.13,25.09,77.09,6.42,15.69,8.59,37.16,0.0,59.39,3.67,15.89,63.16,32.05,8.74
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2021,21.49,24.12,26.84,77.06,7.43,15.34,9.52,37.35,0.0,58.6,3.44,15.1,63.37,32.35,8.81
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2022,22.3,23.04,28.17,79.26,7.75,14.34,11.05,39.69,0.0,57.46,3.27,15.04,63.33,32.66,8.88
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2023,24.65,24.8,31.6,78.57,8.71,17.29,11.95,40.26,0.8,56.22,3.26,14.61,63.7,32.96,8.94
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2024,25.64,27.38,31.88,84.32,8.92,16.12,11.18,41.17,2.12,55.5,2.96,13.74,64.01,33.26,9.01
Sierra Leone,SLE,Sub-Saharan Africa,Low Income,2025,27.57,29.53,34.65,85.39,9.78,14.18,12.33,41.33,3.31,54.43,2.7,13.33,63.99,33.65,9.08
Liberia,LBR,Sub-Saharan Africa,Low Income,2018,17.34,16.74,35.09,77.5,5.15,15.62,5.82,68.15,0.0,55.08,3.86,19.92,61.94,37.55,5.3
Liberia,LBR,Sub-Saharan Africa,Low Income,2019,18.73,18.53,36.89,80.91,5.27,14.88,9.69,69.64,0.0,55.69,3.7,19.08,62.33,37.83,5.34
Liberia,LBR,Sub-Saharan Africa,Low Income,2020,19.11,19.63,36.81,83.71,5.48,18.59,9.62,70.81,0.0,52.07,3.58,18.45,62.43,38.1,5.38
Liberia,LBR,Sub-Saharan Africa,Low Income,2021,21.24,20.9,39.14,84.43,6.81,,8.61,72.14,0.0,51.46,3.58,17.95,62.82,38.39,5.43
Liberia,LBR,Sub-Saharan Africa,Low Income,2022,21.52,21.36,39.21,88.12,7.93,23.0,10.39,72.95,0.0,51.52,3.39,17.18,62.89,38.67,5.47
Liberia,LBR,Sub-Saharan Africa,Low Income,2023,24.29,,43.91,86.6,7.41,23.03,10.24,73.69,1.2,49.04,3.08,16.57,63.06,39.07,5.51
Liberia,LBR,Sub-Saharan Africa,Low Income,2024,25.3,24.95,45.69,89.01,8.59,24.9,9.99,74.61,1.85,47.83,2.94,16.34,63.46,39.2,5.55
Liberia,LBR,Sub-Saharan Africa,Low Income,2025,26.61,27.94,46.58,90.14,9.14,25.96,8.05,75.23,3.43,47.49,2.59,15.36,63.53,39.53,5.6
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2018,55.84,58.6,60.07,76.17,9.16,52.3,18.69,71.92,0.0,27.65,2.72,6.55,87.3,40.24,13.9
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2019,57.85,60.93,62.43,79.56,10.16,55.15,23.36,73.4,0.0,27.97,2.6,6.38,87.8,40.46,14.01
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2020,58.47,62.93,62.08,80.68,10.55,61.18,25.53,73.67,0.0,25.93,2.52,5.78,87.93,40.77,14.12
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2021,60.56,63.67,64.67,81.8,11.23,62.92,25.94,74.69,0.0,26.36,2.39,5.81,88.14,41.17,14.23
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2022,62.37,67.16,66.25,84.89,11.45,66.45,27.5,75.19,2.15,25.57,2.3,5.71,88.13,41.31,14.34
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2023,63.68,68.47,67.43,87.75,12.42,72.33,29.58,77.22,6.98,24.16,2.38,5.58,88.63,41.76,14.46
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2024,63.33,67.65,68.87,89.44,12.81,75.59,30.61,77.16,9.69,23.76,2.17,5.26,88.67,42.07,14.57
Guinea,GIN,Sub-Saharan Africa,Lower-Middle Income,2025,65.87,70.02,69.73,91.23,13.97,82.34,31.59,79.32,11.07,22.01,1.85,4.93,88.87,42.21,14.68
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2018,35.59,39.13,66.49,97.84,9.01,47.49,41.59,84.61,0.0,40.21,1.94,7.26,74.58,60.6,4.7
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2019,37.23,42.79,68.06,100.18,9.08,52.51,44.67,83.84,0.0,39.59,1.99,6.9,74.63,60.85,4.74
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2020,40.79,43.79,68.92,102.36,10.01,52.99,46.02,85.92,0.0,38.39,1.85,6.79,74.74,61.2,4.78
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2021,39.76,44.78,71.16,105.14,10.64,58.91,49.73,86.4,0.18,38.59,1.61,6.4,75.05,61.5,4.81
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2022,40.6,47.17,72.07,105.28,10.79,67.87,51.95,88.22,3.19,36.97,1.69,6.19,75.22,61.68,4.85
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2023,43.65,48.59,73.6,105.85,11.93,66.97,54.07,89.35,6.17,35.82,1.62,6.14,75.31,62.12,4.89
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2024,43.41,51.06,75.59,108.72,12.3,70.44,58.09,89.54,9.9,34.9,1.6,5.74,75.71,62.37,4.93
Mauritania,MRT,Sub-Saharan Africa,Lower-Middle Income,2025,45.36,51.07,80.36,113.72,12.65,76.13,59.14,89.75,11.22,34.74,1.51,5.85,75.8,62.73,4.96
Somalia,SOM,Sub-Saharan Africa,Low Income,2018,28.96,33.02,36.56,50.34,3.79,26.16,23.57,33.18,0.0,21.45,2.91,16.33,68.63,26.42,17.6
Somalia,SOM,Sub-Saharan Africa,Low Income,2019,31.72,,36.1,51.39,4.07,23.97,24.9,33.58,0.0,22.72,2.75,15.6,68.76,26.85,17.74
Somalia,SOM,Sub-Saharan Africa,Low Income,2020,34.28,34.32,38.0,54.44,6.11,28.76,29.07,35.72,0.0,19.94,2.66,15.25,68.98,26.87,17.88
Somalia,SOM,Sub-Saharan Africa,Low Income,2021,32.51,37.24,41.0,54.91,5.27,28.99,28.2,36.71,0.0,21.37,2.54,14.92,69.17,27.49,18.02
Somalia,SOM,Sub-Saharan Africa,Low Income,2022,36.55,38.62,43.0,57.1,5.87,34.82,27.6,37.78,0.24,20.44,2.33,14.38,69.42,27.61,18.16
Somalia,SOM,Sub-Saharan Africa,Low Income,2023,37.03,38.72,43.6,58.54,7.1,36.35,28.62,37.75,0.71,20.22,2.28,13.62,69.47,27.9,18.3
Somalia,SOM,Sub-Saharan Africa,Low Income,2024,38.76,41.23,45.69,60.82,7.18,37.81,33.12,40.49,2.49,19.26,2.04,13.37,69.68,28.3,18.44
Somalia,SOM,Sub-Saharan Africa,Low Income,2025,40.52,43.81,47.6,63.08,8.18,,36.28,40.1,3.5,19.54,1.93,12.96,70.01,28.64,18.59
Burundi,BDI,Sub-Saharan Africa,Low Income,2018,24.91,34.43,37.66,68.72,4.27,11.82,11.62,54.68,0.0,49.37,8.02,15.29,66.92,24.81,12.9
Burundi,BDI,Sub-Saharan Africa,Low Income,2019,25.5,35.85,40.39,68.08,4.93,19.81,15.93,53.95,0.0,48.26,7.64,14.64,67.0,25.2,13.0
Burundi,BDI,Sub-Saharan Africa,Low Income,2020,28.06,36.51,40.74,70.9,5.22,17.02,15.1,55.88,0.0,47.16,7.43,14.23,67.27,25.5,13.11
Burundi,BDI,Sub-Saharan Africa,Low Income,2021,29.21,39.49,43.84,72.33,5.91,19.51,15.36,56.41,0.0,48.01,7.12,13.59,67.47,25.83,13.21
Burundi,BDI,Sub-Saharan Africa,Low Income,2022,29.79,39.75,42.75,72.29,6.83,22.42,14.59,57.43,0.06,44.32,6.86,13.31,67.69,26.06,13.31
Burundi,BDI,Sub-Saharan Africa,Low Income,2023,31.53,44.03,47.09,76.03,7.15,21.97,16.02,57.57,1.29,42.61,6.4,12.76,68.05,26.29,13.42
Burundi,BDI,Sub-Saharan Africa,Low Income,2024,33.91,46.07,48.02,77.34,7.12,24.96,15.94,59.02,2.28,42.86,6.14,12.49,67.96,26.5,13.52
Burundi,BDI,Sub-Saharan Africa,Low Income,2025,34.29,44.82,48.27,80.4,9.3,27.08,17.86,60.9,2.75,42.55,5.74,11.9,,26.97,13.62
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2018,46.32,34.56,48.26,100.77,19.79,20.96,26.1,82.34,0.0,21.32,3.19,6.86,78.89,38.31,2.3
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2019,47.81,35.77,48.28,103.73,20.46,24.72,30.06,83.63,0.0,21.5,3.21,6.85,78.9,38.66,2.32
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2020,50.63,38.56,49.97,103.86,20.79,26.92,28.74,85.0,0.0,21.03,2.98,6.85,78.84,39.04,2.34
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2021,50.36,40.23,52.87,107.42,22.05,23.94,32.29,86.46,0.0,21.12,2.78,6.47,79.27,39.35,2.36
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2022,53.04,39.21,55.57,107.11,23.04,28.65,33.44,87.04,2.31,18.09,2.7,6.29,79.59,39.5,2.37
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2023,54.44,43.1,55.35,110.26,23.3,32.16,34.24,87.43,5.5,19.83,2.56,6.03,79.76,39.87,2.39
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2024,55.82,43.04,57.81,112.76,23.4,30.7,35.92,89.81,8.38,18.39,2.57,5.76,79.74,40.14,2.41
Lesotho,LSO,Sub-Saharan Africa,Lower-Middle Income,2025,56.5,47.03,57.68,111.87,24.18,33.32,40.2,89.47,10.59,19.66,2.19,5.65,80.1,40.56,2.43
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2018,44.5,58.65,57.92,72.65,15.98,19.65,38.5,67.31,0.0,40.32,2.33,4.87,66.1,42.31,1.2
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2019,45.64,58.96,57.19,73.45,17.52,19.5,39.56,69.55,0.0,40.43,2.44,4.69,66.34,42.8,1.21
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2020,46.95,61.06,61.04,74.79,17.26,24.74,43.63,68.29,0.0,38.52,2.33,4.38,66.56,43.0,1.22
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2021,47.7,65.0,61.7,76.12,18.2,20.86,46.64,70.38,0.0,39.37,2.27,4.49,66.85,43.47,1.23
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2022,50.5,64.56,63.57,78.59,18.25,26.01,47.75,70.3,3.04,37.44,2.19,4.52,66.73,43.7,1.24
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2023,50.6,66.18,63.93,79.02,19.18,23.26,49.07,72.66,6.65,35.9,2.03,4.15,66.97,43.9,1.25
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2024,52.27,69.29,67.59,82.29,19.67,30.0,52.49,73.69,9.03,36.82,1.89,3.87,67.2,44.15,1.26
Eswatini,SWZ,Sub-Saharan Africa,Lower-Middle Income,2025,55.31,71.02,67.55,86.49,20.55,29.08,56.34,74.13,9.84,34.4,1.77,3.88,67.31,44.55,1.27
Gambia,GMB,Sub-Saharan Africa,Low Income,2018,35.28,37.08,28.57,63.09,5.01,25.83,16.87,46.32,0.0,35.54,6.58,6.62,62.72,30.48,2.7
Gambia,GMB,Sub-Saharan Africa,Low Income,2019,34.45,41.18,30.58,64.17,4.66,23.05,18.12,47.93,0.0,34.62,6.6,6.21,62.79,30.93,2.72
Gambia,GMB,Sub-Saharan Africa,Low Income,2020,36.24,38.76,30.21,70.04,6.13,29.85,19.4,48.54,0.0,34.17,6.27,6.12,62.98,31.3,2.74
Gambia,GMB,Sub-Saharan Africa,Low Income,2021,36.59,41.49,35.27,66.95,7.39,28.61,21.32,49.88,0.0,31.51,5.99,6.05,63.09,31.75,2.76
Gambia,GMB,Sub-Saharan Africa,Low Income,2022,39.98,42.56,36.3,72.57,7.9,31.13,20.53,50.15,0.0,31.92,5.63,5.74,63.41,31.73,2.79
Gambia,GMB,Sub-Saharan Africa,Low Income,2023,39.86,45.6,36.99,71.13,7.92,32.97,24.79,51.0,1.34,30.23,5.48,5.72,63.46,32.19,2.81
Gambia,GMB,Sub-Saharan Africa,Low Income,2024,40.5,46.37,38.57,74.29,8.83,36.42,23.6,52.22,2.44,31.24,5.14,5.12,63.91,32.57,2.83
Gambia,GMB,Sub-Saharan Africa,Low Income,2025,43.28,48.71,41.02,73.87,9.16,36.44,25.76,54.4,3.09,31.54,4.82,5.39,63.89,32.73,2.85
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2018,57.2,37.39,57.47,88.48,14.26,18.53,33.51,77.37,0.0,29.91,3.33,6.69,83.79,41.22,0.6
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2019,59.84,40.99,60.49,91.73,15.01,23.21,33.81,78.08,0.0,30.53,3.24,6.81,83.86,41.51,0.6
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2020,60.55,41.51,60.73,93.05,15.57,21.67,37.72,78.46,0.0,27.94,3.18,6.41,84.1,41.69,0.61
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2021,63.08,41.8,63.7,96.7,16.09,23.67,39.33,80.44,0.0,28.08,3.24,6.02,84.28,42.18,0.61
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2022,64.38,43.49,64.5,99.84,16.54,25.26,40.55,80.39,3.04,29.19,2.9,5.97,84.59,42.44,0.62
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2023,65.4,43.31,67.44,102.08,17.63,30.6,43.08,81.15,4.72,28.33,2.67,5.71,84.76,42.67,0.62
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2024,66.29,47.15,67.23,101.0,18.26,28.87,45.63,82.47,8.4,28.13,2.64,5.38,84.9,42.94,0.63
Cape Verde,CPV,Sub-Saharan Africa,Lower-Middle Income,2025,67.99,48.06,67.25,105.43,18.41,32.57,47.96,83.14,11.03,25.67,2.57,5.03,85.04,43.25,0.63
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2018,78.52,74.26,64.76,97.19,21.88,97.78,65.19,93.01,0.0,,1.99,1.95,85.63,66.02,1.3
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2019,81.13,74.43,64.26,95.33,22.12,107.06,69.39,94.46,0.0,34.2,1.84,1.99,85.73,66.18,1.31
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2020,82.19,77.4,66.28,99.13,23.53,113.84,73.88,95.11,0.0,34.21,1.68,1.72,85.89,66.57,1.32
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2021,84.04,78.3,69.3,100.89,23.8,117.28,76.97,94.98,5.79,31.89,1.69,1.75,86.37,66.84,1.33
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2022,85.49,80.98,70.67,100.46,24.27,128.32,82.45,96.67,8.78,31.11,1.64,1.8,86.39,67.17,1.34
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2023,86.55,82.21,71.68,102.75,24.39,135.5,87.0,97.69,16.54,32.28,1.59,1.94,86.42,67.41,1.35
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2024,89.82,81.9,72.96,104.42,25.39,142.55,93.56,99.84,24.87,29.27,1.49,1.69,86.82,67.68,1.36
Mauritius,MUS,Sub-Saharan Africa,Upper-Middle Income,2025,90.17,,75.92,107.79,26.43,154.13,96.11,99.62,30.21,30.86,1.39,1.59,86.99,68.15,1.37
Seychelles,SYC,Sub-Saharan Africa,High Income,2018,80.99,84.6,88.72,145.84,50.22,199.71,108.71,95.57,0.0,47.94,1.84,0.66,94.13,93.81,0.1
Seychelles,SYC,Sub-Saharan Africa,High Income,2019,82.93,87.88,89.26,147.21,49.76,211.28,115.0,97.58,0.0,45.84,1.81,0.84,94.22,94.1,0.1
Seychelles,SYC,Sub-Saharan Africa,High Income,2020,84.54,89.86,92.65,147.9,50.91,242.01,121.98,98.25,12.32,45.18,1.62,0.59,94.39,94.47,0.1
Seychelles,SYC,Sub-Saharan Africa,High Income,2021,85.71,89.97,93.39,150.55,51.49,250.8,132.14,99.9,19.93,42.81,1.55,0.66,94.64,94.69,0.1
Seychelles,SYC,Sub-Saharan Africa,High Income,2022,86.97,90.98,94.44,150.67,53.03,265.41,139.17,99.9,30.33,44.08,1.61,0.82,94.92,95.03,0.1
Seychelles,SYC,Sub-Saharan Africa,High Income,2023,87.78,93.92,96.58,156.08,52.85,284.21,145.75,99.9,44.91,42.81,1.52,0.68,95.08,95.27,0.1
Seychelles,SYC,Sub-Saharan Africa,High Income,2024,90.47,96.43,97.71,157.86,53.19,302.65,153.65,99.9,56.36,40.06,1.32,0.38,95.12,95.63,0.1
Seychelles,SYC,Sub-Saharan Africa,High Income,2025,92.16,97.3,98.78,155.86,54.59,319.61,162.29,99.9,66.44,40.28,1.35,0.47,95.47,95.9,0.11
India,IND,South Asia,Lower-Middle Income,2018,44.07,51.97,57.61,77.96,10.06,31.15,14.77,62.83,0.0,36.44,2.2,5.87,70.03,64.05,1410.0
India,IND,South Asia,Lower-Middle Income,2019,45.16,53.29,58.37,81.34,10.29,32.47,15.77,63.01,0.0,38.11,1.95,5.68,70.03,64.15,1421.28
India,IND,South Asia,Lower-Middle Income,2020,47.71,54.1,61.18,83.73,11.27,36.96,15.49,64.95,0.0,37.53,2.04,5.87,70.49,64.54,1432.56
India,IND,South Asia,Lower-Middle Income,2021,47.73,56.08,61.17,85.19,11.67,37.17,18.86,65.35,0.77,34.4,1.82,5.46,,64.84,1443.84
India,IND,South Asia,Lower-Middle Income,2022,49.0,58.08,63.22,87.17,12.24,37.09,16.99,66.19,2.82,34.08,1.79,5.28,70.92,65.07,1455.12
India,IND,South Asia,Lower-Middle Income,2023,51.18,59.45,65.37,87.76,12.84,41.97,17.57,68.34,5.95,33.98,1.67,5.01,70.99,65.33,1466.4
India,IND,South Asia,Lower-Middle Income,2024,52.4,61.36,68.25,90.52,13.1,43.03,20.35,67.47,8.07,32.74,1.71,4.81,71.29,65.91,1477.68
India,IND,South Asia,Lower-Middle Income,2025,54.08,61.71,68.65,93.38,14.33,49.23,21.31,68.95,12.78,32.53,1.38,5.08,71.46,65.85,1488.96
Pakistan,PAK,South Asia,Lower-Middle Income,2018,40.89,48.8,67.2,107.54,7.38,49.39,28.09,74.31,0.0,19.19,1.43,6.96,75.49,46.78,235.8
Pakistan,PAK,South Asia,Lower-Middle Income,2019,41.94,47.38,66.83,104.39,7.43,51.87,29.61,76.28,0.0,19.41,1.47,6.93,75.66,47.17,237.69
Pakistan,PAK,South Asia,Lower-Middle Income,2020,43.04,50.68,69.32,110.04,8.3,53.93,31.27,76.69,0.0,17.95,1.18,6.55,76.05,47.35,239.57
Pakistan,PAK,South Asia,Lower-Middle Income,2021,44.24,53.07,70.68,109.49,9.35,59.22,34.63,77.95,0.0,18.3,1.23,6.33,76.04,47.8,241.46
Pakistan,PAK,South Asia,Lower-Middle Income,2022,44.1,,74.08,112.05,9.3,64.05,36.42,77.97,3.87,18.07,1.09,6.19,76.26,48.0,243.35
Pakistan,PAK,South Asia,Lower-Middle Income,2023,48.2,56.09,74.1,113.91,9.52,67.31,38.15,78.6,6.08,16.83,1.09,6.12,76.54,48.44,245.23
Pakistan,PAK,South Asia,Lower-Middle Income,2024,49.85,57.26,76.43,118.43,10.5,71.17,41.82,80.42,7.84,18.04,0.94,5.85,76.63,48.68,247.12
Pakistan,PAK,South Asia,Lower-Middle Income,2025,50.14,58.63,77.52,118.66,11.02,74.27,41.96,81.66,10.9,17.5,0.93,5.43,76.86,49.1,249.0
Bangladesh,BGD,South Asia,Lower-Middle Income,2018,55.9,58.65,45.01,96.45,5.1,46.18,34.81,87.55,0.0,17.19,1.36,4.65,69.02,40.34,171.2
Bangladesh,BGD,South Asia,Lower-Middle Income,2019,57.61,59.7,46.67,96.38,7.08,48.44,37.44,87.76,0.0,17.86,1.18,4.67,69.32,40.71,172.57
Bangladesh,BGD,South Asia,Lower-Middle Income,2020,57.5,62.55,48.52,100.05,7.14,51.41,39.32,89.98,0.0,17.09,1.23,4.46,69.52,40.96,173.94
Bangladesh,BGD,South Asia,Lower-Middle Income,2021,60.04,62.97,49.99,100.63,8.15,56.53,41.75,90.11,0.0,19.77,1.12,4.29,69.74,41.26,175.31
Bangladesh,BGD,South Asia,Lower-Middle Income,2022,61.92,65.6,49.93,103.46,8.7,62.3,44.62,90.36,3.16,16.63,1.06,3.97,69.77,41.74,176.68
Bangladesh,BGD,South Asia,Lower-Middle Income,2023,63.05,68.41,53.33,105.27,8.85,63.66,44.37,92.18,6.48,17.03,0.93,3.65,70.1,42.0,178.05
Bangladesh,BGD,South Asia,Lower-Middle Income,2024,64.23,66.85,52.67,106.32,9.54,64.13,50.09,93.8,8.42,16.24,0.82,3.83,70.21,42.23,179.42
Bangladesh,BGD,South Asia,Lower-Middle Income,2025,65.67,69.0,56.28,108.29,9.24,73.22,52.12,94.81,11.25,15.63,1.07,3.43,70.51,42.59,180.79
Sri Lanka,LKA,South Asia,Lower-Middle Income,2018,59.87,43.22,49.18,103.92,11.19,46.21,16.02,75.7,0.0,16.67,1.37,7.98,65.67,49.94,22.2
Sri Lanka,LKA,South Asia,Lower-Middle Income,2019,61.72,44.89,48.72,105.03,12.1,52.95,14.78,76.32,0.0,16.42,1.17,7.89,66.06,50.24,22.38
Sri Lanka,LKA,South Asia,Lower-Middle Income,2020,64.06,44.94,50.22,106.5,12.88,59.23,17.85,77.2,0.0,17.68,1.03,7.79,66.18,50.71,22.56
Sri Lanka,LKA,South Asia,Lower-Middle Income,2021,64.77,45.81,53.36,109.11,12.58,56.45,19.7,77.01,0.17,15.65,0.97,7.35,66.3,51.08,22.73
Sri Lanka,LKA,South Asia,Lower-Middle Income,2022,66.92,49.23,56.36,110.29,13.36,61.25,20.4,78.59,2.62,14.75,1.13,7.17,66.56,51.4,22.91
Sri Lanka,LKA,South Asia,Lower-Middle Income,2023,68.36,51.2,56.25,110.54,14.48,64.15,22.31,79.66,5.04,14.63,0.87,6.64,66.82,51.7,23.09
Sri Lanka,LKA,South Asia,Lower-Middle Income,2024,70.76,52.21,58.54,111.43,15.0,69.2,23.84,80.77,7.87,14.53,1.04,6.62,66.83,52.04,23.27
Sri Lanka,LKA,South Asia,Lower-Middle Income,2025,72.7,52.57,60.32,115.7,14.86,71.97,24.77,82.17,12.86,14.3,0.77,6.3,67.24,52.17,23.44
Nepal,NPL,South Asia,Lower-Middle Income,2018,46.13,45.74,66.28,72.25,14.35,49.78,30.45,85.29,0.0,18.11,2.76,4.53,81.75,65.45,30.5
Nepal,NPL,South Asia,Lower-Middle Income,2019,47.06,48.06,68.95,74.53,15.49,60.54,32.83,86.86,0.0,17.07,2.42,4.4,81.83,65.62,30.74
Nepal,NPL,South Asia,Lower-Middle Income,2020,48.32,48.1,69.74,77.71,16.18,62.65,37.38,88.24,0.0,16.83,2.42,4.25,82.07,66.02,30.99
Nepal,NPL,South Asia,Lower-Middle Income,2021,50.2,51.37,71.45,77.41,16.42,68.15,37.43,90.46,0.0,16.47,2.22,4.03,82.31,66.29,31.23
